Account name,Account IBAN,Counteraccount IBAN,Transaction date,Amount,Currency,Detail
Jos,BE69771770897312,BE52507020018536,Wed Mar 11 10:54:19 CET 2020,4792.97,EUR,In incidunt molestiae ab molestias et suscipit.
Jos,BE69771770897312,BE95512496581696,Fri Feb 21 11:51:38 CET 2020,32.09,EUR,Ipsum et quis.
Jos,BE69771770897312,BE52835947251821,Tue Mar 10 17:47:53 CET 2020,-2208.7,EUR,Reiciendis quasi consequatur hic tenetur officiis.
Jos,BE69771770897312,BE10598242063554,Fri Mar 06 19:10:22 CET 2020,3977.12,EUR,Sint sed qui aliquid quae deleniti.
Jos,BE69771770897312,BE08771328741273,Tue Mar 10 07:13:24 CET 2020,3909.94,EUR,Quae ducimus dolorem possimus.
Jos,BE69771770897312,BE84686600951373,Tue Mar 10 10:18:44 CET 2020,3827.28,EUR,Mollitia fugiat facilis dolores.
Jos,BE69771770897312,BE33972463885447,Wed Feb 26 18:07:57 CET 2020,-2495.99,EUR,Occaecati qui distinctio omnis asperiores.
Jos,BE69771770897312,BE02225575504762,Fri Feb 28 04:12:04 CET 2020,737.71,EUR,Aut delectus et ab eligendi deserunt qui id.
Jos,BE69771770897312,BE71040113356317,Wed Mar 11 10:17:17 CET 2020,4845.28,EUR,At veniam rem esse.
Jos,BE69771770897312,BE65121852635388,Sun Feb 23 14:25:27 CET 2020,-1371.96,EUR,Aliquam et recusandae suscipit maiores voluptatibus.
Jos,BE69771770897312,BE38431172224848,Fri Mar 06 16:06:58 CET 2020,-4998.69,EUR,Quae qui est porro officiis enim hic.
Jos,BE69771770897312,BE06825122940199,Tue Mar 10 19:25:53 CET 2020,-121.65,EUR,Tenetur ut non praesentium quod eos.
Jos,BE69771770897312,BE89041163189709,Sun Mar 08 21:50:09 CET 2020,-1926.2,EUR,Et voluptatum consequatur.
Jos,BE69771770897312,BE69399289926536,Wed Mar 04 18:24:03 CET 2020,-4927.66,EUR,Sunt neque sint quia ad dolores pariatur dolores.
Jos,BE69771770897312,BE31516768503103,Wed Mar 04 10:45:00 CET 2020,3600.44,EUR,Ut repellendus consequatur neque deleniti.
Jos,BE69771770897312,BE13271026639267,Sun Mar 08 04:17:01 CET 2020,613.69,EUR,Reprehenderit corporis harum corrupti aliquid quae.
Jos,BE69771770897312,BE24740767016848,Sun Mar 08 18:51:13 CET 2020,-1482.27,EUR,Occaecati enim veniam iusto odio velit sed.
Jos,BE69771770897312,BE98302845578971,Fri Feb 28 11:40:38 CET 2020,-3911.15,EUR,Qui consequatur non itaque sequi ut.
Jos,BE69771770897312,BE17714660649404,Sun Feb 23 22:27:53 CET 2020,-3555.62,EUR,Aliquam expedita libero.
Jos,BE69771770897312,BE34539856494653,Thu Feb 27 23:11:25 CET 2020,-2270.6,EUR,Veniam eaque numquam unde.
Jos,BE69771770897312,BE05441660900238,Mon Mar 09 08:29:17 CET 2020,-4.86,EUR,Suscipit ratione ut cumque voluptatem quibusdam molestias.
Jos,BE69771770897312,BE62360482876799,Mon Feb 17 16:52:02 CET 2020,2483.4,EUR,Sit quia provident aut eum sint.
Jos,BE69771770897312,BE20977609403359,Wed Feb 26 09:31:28 CET 2020,4699.91,EUR,Sint eum et.
Jos,BE69771770897312,BE41409116208818,Tue Mar 10 08:30:06 CET 2020,324.61,EUR,Est enim ut dolore possimus illo saepe.
Jos,BE69771770897312,BE75880564257890,Tue Feb 25 16:29:35 CET 2020,2340.13,EUR,Illo earum ad.
Jos,BE69771770897312,BE42414743553511,Tue Feb 25 18:19:23 CET 2020,4761.34,EUR,Quo omnis eligendi qui.
Jos,BE69771770897312,BE06463418584160,Sun Feb 23 18:25:51 CET 2020,-3922.64,EUR,Ea ducimus ut non molestiae sed.
Jos,BE69771770897312,BE15126064436816,Tue Mar 10 20:36:52 CET 2020,-11.69,EUR,Animi non et consequuntur.
Jos,BE69771770897312,BE24712655276904,Tue Mar 10 02:18:13 CET 2020,-349.02,EUR,Earum voluptas veniam.
Jos,BE69771770897312,BE36647723430807,Sat Mar 07 00:39:31 CET 2020,2226.61,EUR,Vel aliquid provident ut aspernatur.
Jos,BE69771770897312,BE71954446986520,Sun Mar 08 13:21:40 CET 2020,3137.59,EUR,Voluptatem ab sit maiores voluptas.
Jos,BE69771770897312,BE77108073983537,Wed Feb 26 07:42:58 CET 2020,2800.33,EUR,Voluptas ea quidem non exercitationem minus sunt.
Jos,BE69771770897312,BE64875717322803,Wed Mar 04 10:21:20 CET 2020,-2610.92,EUR,Veritatis ipsa tenetur.
Jos,BE69771770897312,BE03917301427310,Tue Feb 25 16:00:02 CET 2020,-2479.01,EUR,Rem consectetur repudiandae quaerat maiores repudiandae.
Jos,BE69771770897312,BE26054707158350,Sat Mar 07 13:03:33 CET 2020,-268.81,EUR,Sit quia et consequatur neque.
Jos,BE69771770897312,BE68488467351272,Wed Mar 11 06:01:56 CET 2020,-1440.28,EUR,Voluptatem aut natus.
Jos,BE69771770897312,BE61212608718300,Tue Mar 03 10:26:51 CET 2020,-402.77,EUR,Velit et aut et repudiandae.
Jos,BE69771770897312,BE61261488146798,Wed Mar 04 00:15:50 CET 2020,-3521.81,EUR,Reprehenderit dicta et molestiae est aut.
Jos,BE69771770897312,BE46343022888630,Tue Mar 10 21:24:54 CET 2020,-2726.55,EUR,Neque culpa magnam itaque distinctio ipsam.
Jos,BE69771770897312,BE60602603303225,Mon Mar 09 22:44:29 CET 2020,1912.18,EUR,Voluptatum autem vero.
Jos,BE69771770897312,BE72836392162234,Sat Feb 29 20:13:32 CET 2020,-1278.09,EUR,Neque quo sequi dolor ad dolores minus accusantium.
Jos,BE69771770897312,BE29217996124387,Thu Feb 27 17:37:49 CET 2020,-528.18,EUR,Adipisci facilis laudantium quos.
Jos,BE69771770897312,BE13359340655539,Sat Feb 29 07:04:02 CET 2020,-1096.9,EUR,Vel ab et assumenda.
Jos,BE69771770897312,BE35697194279381,Mon Mar 09 21:48:49 CET 2020,4123.54,EUR,Distinctio at nihil minima voluptatem eos.
Jos,BE69771770897312,BE60096996695102,Wed Mar 04 11:30:02 CET 2020,-724.92,EUR,Asperiores dolore consequatur.
Jos,BE69771770897312,BE09177322499034,Thu Mar 05 13:13:31 CET 2020,-934.5,EUR,Voluptatem quia libero deserunt.
Jos,BE69771770897312,BE13614519576658,Sat Feb 29 14:56:17 CET 2020,-1570.31,EUR,Reprehenderit ut voluptates autem reiciendis sed.
Jos,BE69771770897312,BE09315420406045,Wed Mar 11 07:23:15 CET 2020,-366.07,EUR,Consequatur cumque rem.
Jos,BE69771770897312,BE92901209972518,Tue Mar 03 15:14:25 CET 2020,-2382.49,EUR,Aut animi optio quibusdam sint nihil et et.
Jos,BE69771770897312,BE79808777057702,Wed Mar 11 11:58:15 CET 2020,4947.24,EUR,Consectetur maxime consequuntur tenetur laudantium neque qui.
Jos,BE69771770897312,BE38395946201003,Mon Feb 24 20:28:29 CET 2020,-1240.45,EUR,Ratione tempora possimus consequatur quidem ea.
Jos,BE69771770897312,BE64875142793258,Thu Mar 05 22:35:07 CET 2020,-3147.08,EUR,Voluptatem voluptas dolore autem et omnis velit.
Jos,BE69771770897312,BE17253300377008,Fri Mar 06 18:42:29 CET 2020,585.44,EUR,Ea cum fugiat.
Jos,BE69771770897312,BE70091609631627,Sat Feb 29 18:50:13 CET 2020,4952.31,EUR,Numquam voluptatibus cupiditate tenetur libero ullam officiis aspernatur.
Jos,BE69771770897312,BE06929529709946,Mon Mar 09 02:05:20 CET 2020,-498.66,EUR,Nam quidem quibusdam quia tempore et.
Jos,BE69771770897312,BE57306084433571,Sat Mar 07 18:15:32 CET 2020,363.24,EUR,Porro necessitatibus ducimus consequuntur placeat dolores.
Jos,BE69771770897312,BE15573190676139,Wed Mar 11 01:39:31 CET 2020,18.06,EUR,Et voluptatem saepe porro illum.
Jos,BE69771770897312,BE06256708308373,Thu Feb 27 14:56:58 CET 2020,-3394.41,EUR,Minus velit nobis et veniam.
Jos,BE69771770897312,BE23696664704993,Sat Mar 07 21:14:03 CET 2020,-240.42,EUR,Nihil a quod.
Jos,BE69771770897312,BE82813316437070,Wed Mar 11 05:14:01 CET 2020,-3710.18,EUR,Ut aut vero.
Jos,BE69771770897312,BE64802155775116,Mon Feb 24 04:05:23 CET 2020,-1767.16,EUR,Accusantium unde quis et asperiores ut sint.
Jos,BE69771770897312,BE77251492329005,Tue Mar 03 03:37:41 CET 2020,-408.07,EUR,Soluta doloremque rem quae sed.
Jos,BE69771770897312,BE51110155827978,Mon Mar 09 06:31:42 CET 2020,-1010.55,EUR,Eum perferendis quaerat voluptatem.
Jos,BE69771770897312,BE14411008157735,Wed Mar 11 05:38:14 CET 2020,178.92,EUR,Deleniti beatae autem quia.
Jos,BE69771770897312,BE14011289396742,Sat Mar 07 06:39:06 CET 2020,-2040.29,EUR,Officiis aut sint fugit aliquam ut quo labore.
Jos,BE69771770897312,BE06392417669439,Tue Feb 25 14:07:57 CET 2020,-1341.75,EUR,Dolorem est eveniet voluptatum sequi sit.
Jos,BE69771770897312,BE49563998388368,Tue Mar 03 01:29:14 CET 2020,336.76,EUR,Dolorem distinctio nam nostrum quam in et voluptas.
Jos,BE69771770897312,BE63994494851506,Mon Mar 09 03:11:52 CET 2020,-704.1,EUR,Sequi ullam ut perspiciatis tempora iure debitis fugit.
Jos,BE69771770897312,BE02961810606768,Thu Feb 27 19:22:06 CET 2020,1328.38,EUR,Voluptates dolor qui molestiae.
Jos,BE69771770897312,BE60287036623833,Fri Mar 06 18:56:06 CET 2020,2573.4,EUR,Vel distinctio neque aut et est.
Jos,BE69771770897312,BE40318015535242,Mon Mar 02 03:35:37 CET 2020,-2549.54,EUR,Expedita sit reiciendis.
Jos,BE69771770897312,BE19342677657192,Sun Mar 08 12:27:31 CET 2020,-2592.9,EUR,Consequuntur incidunt voluptatibus modi.
Jos,BE69771770897312,BE59449543104134,Sat Mar 07 17:31:58 CET 2020,3801.7,EUR,Ex doloribus itaque voluptatem amet non iusto.
Jos,BE69771770897312,BE34465868985046,Wed Mar 04 06:21:15 CET 2020,-2016.16,EUR,Nisi itaque numquam sunt aperiam.
Jos,BE69771770897312,BE74589851357829,Sat Feb 15 03:08:31 CET 2020,4957.62,EUR,Dolores dignissimos quia rerum ea qui.
Jos,BE69771770897312,BE12768914013695,Sun Mar 08 23:33:37 CET 2020,3453.44,EUR,Autem ea est eius velit dicta.
ia provident vel sapiente.
Jos,BE69771770897312,BE23941995271014,Wed Mar 11 07:43:39 CET 2020,-4414.24,EUR,Et nobis vero ut.
 fugiat dolores et.
Jos,BE69771770897312,BE19254162304616,Mon Jan 27 00:12:31 CET 2020,1340.88,EUR,Qui est consequuntur occaecati consectetur doloribus.
